GeneSymbol,Ensembl ID,EntrezGene,ae,thresholdset,gene_count,drug_count,ae_count,drugs_with_ae,bioactive_drugs
CSF1R,ENSG00000182578,,Chronic obstructive pulmonary disease,11,3175,4905,2381,575,144
CSF1R,ENSG00000182578,,Blood phosphorus decreased,11,3175,4905,2381,50,144
CSF1R,ENSG00000182578,,Oesophageal ulcer,11,3175,4905,2381,73,144
CSF1R,ENSG00000182578,,Immune thrombocytopenia,11,3175,4905,2381,134,144
CSF1R,ENSG00000182578,,Pain in extremity,11,3175,4905,2381,1217,144
CSF1R,ENSG00000182578,,Renal artery stenosis,11,3175,4905,2381,41,144
CSF1R,ENSG00000182578,,Nephropathy toxic,11,3175,4905,2381,303,144
CSF1R,ENSG00000182578,,Hepatitis cholestatic,11,3175,4905,2381,224,144
CSF1R,ENSG00000182578,,Transient ischaemic attack,11,3175,4905,2381,411,144
CSF1R,ENSG00000182578,,Leukopenia,11,3175,4905,2381,1026,144
CSF1R,ENSG00000182578,,Tumour haemorrhage,11,3175,4905,2381,49,144
CSF1R,ENSG00000182578,,Melaena,11,3175,4905,2381,383,144
CSF1R,ENSG00000182578,,Vitamin B12 decreased,11,3175,4905,2381,30,144
CSF1R,ENSG00000182578,,Poor quality product administered,11,3175,4905,2381,79,144
CSF1R,ENSG00000182578,,Coordination abnormal,11,3175,4905,2381,200,144
CSF1R,ENSG00000182578,,Adverse reaction,11,3175,4905,2381,194,144
CSF1R,ENSG00000182578,,Bacteraemia,11,3175,4905,2381,238,144
CSF1R,ENSG00000182578,,Chronic lymphocytic leukaemia,11,3175,4905,2381,27,144
CSF1R,ENSG00000182578,,Acute hepatic failure,11,3175,4905,2381,406,144
CSF1R,ENSG00000182578,,Renal tubular necrosis,11,3175,4905,2381,233,144
CSF1R,ENSG00000182578,,Radiculopathy,11,3175,4905,2381,91,144
CSF1R,ENSG00000182578,,Acute graft versus host disease,11,3175,4905,2381,63,144
CSF1R,ENSG00000182578,,Unresponsive to stimuli,11,3175,4905,2381,438,144
CSF1R,ENSG00000182578,,Blood creatinine abnormal,11,3175,4905,2381,29,144
CSF1R,ENSG00000182578,,Iron deficiency anaemia,11,3175,4905,2381,146,144
CSF1R,ENSG00000182578,,Haematochezia,11,3175,4905,2381,600,144
CSF1R,ENSG00000182578,,Vertigo,11,3175,4905,2381,1087,144
CSF1R,ENSG00000182578,,Confusional state,11,3175,4905,2381,1549,144
CSF1R,ENSG00000182578,,Lymphoproliferative disorder,11,3175,4905,2381,36,144
CSF1R,ENSG00000182578,,Rib fracture,11,3175,4905,2381,264,144
CSF1R,ENSG00000182578,,Acute myocardial infarction,11,3175,4905,2381,681,144
CSF1R,ENSG00000182578,,Accommodation disorder,11,3175,4905,2381,55,144
CSF1R,ENSG00000182578,,Abscess,11,3175,4905,2381,212,144
CSF1R,ENSG00000182578,,Facial paralysis,11,3175,4905,2381,174,144
CSF1R,ENSG00000182578,,Pruritus,11,3175,4905,2381,2079,144
CSF1R,ENSG00000182578,,Oesophagitis,11,3175,4905,2381,243,144
CSF1R,ENSG00000182578,,Blood glucose increased,11,3175,4905,2381,745,144
CSF1R,ENSG00000182578,,Taste disorder,11,3175,4905,2381,246,144
CSF1R,ENSG00000182578,,Urinary tract infection,11,3175,4905,2381,1204,144
CSF1R,ENSG00000182578,,Knee arthroplasty,11,3175,4905,2381,181,144
CSF1R,ENSG00000182578,,Cyst,11,3175,4905,2381,90,144
CSF1R,ENSG00000182578,,Musculoskeletal discomfort,11,3175,4905,2381,224,144
CSF1R,ENSG00000182578,,Anal abscess,11,3175,4905,2381,51,144
CSF1R,ENSG00000182578,,Stenotrophomonas infection,11,3175,4905,2381,60,144
CSF1R,ENSG00000182578,,Alanine aminotransferase increased,11,3175,4905,2381,921,144
CSF1R,ENSG00000182578,,Chronic kidney disease,11,3175,4905,2381,415,144
CSF1R,ENSG00000182578,,Pain,11,3175,4905,2381,1555,144
CSF1R,ENSG00000182578,,"Hallucination, visual",11,3175,4905,2381,291,144
CSF1R,ENSG00000182578,,Skin burning sensation,11,3175,4905,2381,263,144
CSF1R,ENSG00000182578,,Bacterial sepsis,11,3175,4905,2381,160,144
CSF1R,ENSG00000182578,,Tooth fracture,11,3175,4905,2381,80,144
CSF1R,ENSG00000182578,,Haematotoxicity,11,3175,4905,2381,159,144
CSF1R,ENSG00000182578,,Crying,11,3175,4905,2381,399,144
CSF1R,ENSG00000182578,,Tinnitus,11,3175,4905,2381,1000,144
CSF1R,ENSG00000182578,,Influenza like illness,11,3175,4905,2381,736,144
CSF1R,ENSG00000182578,,Pneumonia,11,3175,4905,2381,1357,144
CSF1R,ENSG00000182578,,Disinhibition,11,3175,4905,2381,37,144
CSF1R,ENSG00000182578,,Adenocarcinoma,11,3175,4905,2381,34,144
CSF1R,ENSG00000182578,,Overdose,11,3175,4905,2381,1010,144
CSF1R,ENSG00000182578,,Treatment noncompliance,11,3175,4905,2381,633,144
CSF1R,ENSG00000182578,,Foetal exposure during pregnancy,11,3175,4905,2381,787,144
CSF1R,ENSG00000182578,,Mucosal inflammation,11,3175,4905,2381,312,144
CSF1R,ENSG00000182578,,Ear pain,11,3175,4905,2381,318,144
CSF1R,ENSG00000182578,,Dysaesthesia,11,3175,4905,2381,75,144
CSF1R,ENSG00000182578,,Ventricular hypokinesia,11,3175,4905,2381,108,144
CSF1R,ENSG00000182578,,Benign prostatic hyperplasia,11,3175,4905,2381,126,144
CSF1R,ENSG00000182578,,Impaired work ability,11,3175,4905,2381,292,144
CSF1R,ENSG00000182578,,Abdominal discomfort,11,3175,4905,2381,1081,144
CSF1R,ENSG00000182578,,Herpes simplex,11,3175,4905,2381,130,144
CSF1R,ENSG00000182578,,Blood pressure systolic increased,11,3175,4905,2381,256,144
CSF1R,ENSG00000182578,,Emotional disorder,11,3175,4905,2381,315,144
CSF1R,ENSG00000182578,,Muscle strain,11,3175,4905,2381,63,144
CSF1R,ENSG00000182578,,Protein total decreased,11,3175,4905,2381,29,144
CSF1R,ENSG00000182578,,Faeces soft,11,3175,4905,2381,81,144
CSF1R,ENSG00000182578,,Erythema nodosum,11,3175,4905,2381,100,144
CSF1R,ENSG00000182578,,Depression,11,3175,4905,2381,1383,144
CSF1R,ENSG00000182578,,Knee operation,11,3175,4905,2381,52,144
CSF1R,ENSG00000182578,,Aphthous ulcer,11,3175,4905,2381,169,144
CSF1R,ENSG00000182578,,Rotator cuff syndrome,11,3175,4905,2381,98,144
CSF1R,ENSG00000182578,,Palpitations,11,3175,4905,2381,1347,144
CSF1R,ENSG00000182578,,Product use issue,11,3175,4905,2381,1113,144
CSF1R,ENSG00000182578,,Staphylococcus test positive,11,3175,4905,2381,50,144
CSF1R,ENSG00000182578,,Renal function test abnormal,11,3175,4905,2381,81,144
CSF1R,ENSG00000182578,,Glossitis,11,3175,4905,2381,132,144
CSF1R,ENSG00000182578,,Concomitant disease aggravated,11,3175,4905,2381,103,144
CSF1R,ENSG00000182578,,Hip fracture,11,3175,4905,2381,304,144
CSF1R,ENSG00000182578,,Product administration interrupted,11,3175,4905,2381,40,144
CSF1R,ENSG00000182578,,Foetal growth restriction,11,3175,4905,2381,237,144
CSF1R,ENSG00000182578,,Cancer pain,11,3175,4905,2381,34,144
CSF1R,ENSG00000182578,,Synovitis,11,3175,4905,2381,190,144
CSF1R,ENSG00000182578,,Hair texture abnormal,11,3175,4905,2381,49,144
CSF1R,ENSG00000182578,,Hypophosphataemia,11,3175,4905,2381,286,144
CSF1R,ENSG00000182578,,Intervertebral disc degeneration,11,3175,4905,2381,90,144
CSF1R,ENSG00000182578,,Ileus paralytic,11,3175,4905,2381,115,144
CSF1R,ENSG00000182578,,Vision blurred,11,3175,4905,2381,1457,144
CSF1R,ENSG00000182578,,Hepatocellular carcinoma,11,3175,4905,2381,74,144
CSF1R,ENSG00000182578,,Cystoid macular oedema,11,3175,4905,2381,46,144
CSF1R,ENSG00000182578,,Hepatosplenomegaly,11,3175,4905,2381,86,144
CSF1R,ENSG00000182578,,Hepatic encephalopathy,11,3175,4905,2381,158,144
CSF1R,ENSG00000182578,,Diffuse large B-cell lymphoma refractory,11,3175,4905,2381,33,144
CSF1R,ENSG00000182578,,Oral discomfort,11,3175,4905,2381,224,144
CSF1R,ENSG00000182578,,Weight decreased,11,3175,4905,2381,1339,144
CSF1R,ENSG00000182578,,Post procedural haemorrhage,11,3175,4905,2381,85,144
CSF1R,ENSG00000182578,,Papilloedema,11,3175,4905,2381,82,144
CSF1R,ENSG00000182578,,Eyelid margin crusting,11,3175,4905,2381,31,144
CSF1R,ENSG00000182578,,Hypercalcaemia,11,3175,4905,2381,320,144
CSF1R,ENSG00000182578,,Cardio-respiratory arrest,11,3175,4905,2381,676,144
CSF1R,ENSG00000182578,,Sluggishness,11,3175,4905,2381,139,144
CSF1R,ENSG00000182578,,Anaphylactic reaction,11,3175,4905,2381,1492,144
CSF1R,ENSG00000182578,,Ataxia,11,3175,4905,2381,463,144
CSF1R,ENSG00000182578,,Colitis ischaemic,11,3175,4905,2381,166,144
CSF1R,ENSG00000182578,,Aneurysm,11,3175,4905,2381,36,144
CSF1R,ENSG00000182578,,Bladder cancer,11,3175,4905,2381,83,144
CSF1R,ENSG00000182578,,Dermatitis contact,11,3175,4905,2381,320,144
CSF1R,ENSG00000182578,,Presyncope,11,3175,4905,2381,446,144
CSF1R,ENSG00000182578,,Alopecia,11,3175,4905,2381,1147,144
CSF1R,ENSG00000182578,,Haematemesis,11,3175,4905,2381,472,144
CSF1R,ENSG00000182578,,Bone lesion,11,3175,4905,2381,39,144
CSF1R,ENSG00000182578,,Product administered to patient of inappropriate age,11,3175,4905,2381,83,144
CSF1R,ENSG00000182578,,Normochromic normocytic anaemia,11,3175,4905,2381,61,144
CSF1R,ENSG00000182578,,Hyperthermia,11,3175,4905,2381,235,144
CSF1R,ENSG00000182578,,Photophobia,11,3175,4905,2381,428,144
CSF1R,ENSG00000182578,,Haemoglobin increased,11,3175,4905,2381,59,144
CSF1R,ENSG00000182578,,Lung opacity,11,3175,4905,2381,84,144
CSF1R,ENSG00000182578,,Lymphadenopathy,11,3175,4905,2381,583,144
CSF1R,ENSG00000182578,,Hypotension,11,3175,4905,2381,1754,144
CSF1R,ENSG00000182578,,Oropharyngeal pain,11,3175,4905,2381,923,144
CSF1R,ENSG00000182578,,Cardiomegaly,11,3175,4905,2381,213,144
CSF1R,ENSG00000182578,,Adverse drug reaction,11,3175,4905,2381,782,144
CSF1R,ENSG00000182578,,Musculoskeletal stiffness,11,3175,4905,2381,753,144
CSF1R,ENSG00000182578,,Blood glucose abnormal,11,3175,4905,2381,126,144
CSF1R,ENSG00000182578,,Hypoalbuminaemia,11,3175,4905,2381,217,144
CSF1R,ENSG00000182578,,Pericarditis,11,3175,4905,2381,250,144
CSF1R,ENSG00000182578,,Myocardial ischaemia,11,3175,4905,2381,242,144
CSF1R,ENSG00000182578,,Cardiac dysfunction,11,3175,4905,2381,65,144
CSF1R,ENSG00000182578,,Face oedema,11,3175,4905,2381,313,144
CSF1R,ENSG00000182578,,Hepatic cirrhosis,11,3175,4905,2381,299,144
CSF1R,ENSG00000182578,,Diabetes mellitus,11,3175,4905,2381,791,144
CSF1R,ENSG00000182578,,Weight increased,11,3175,4905,2381,1184,144
CSF1R,ENSG00000182578,,Dysstasia,11,3175,4905,2381,369,144
CSF1R,ENSG00000182578,,Agitation,11,3175,4905,2381,1036,144
CSF1R,ENSG00000182578,,Lumbar vertebral fracture,11,3175,4905,2381,32,144
CSF1R,ENSG00000182578,,Hypertension,11,3175,4905,2381,1635,144
CSF1R,ENSG00000182578,,Pulmonary oedema,11,3175,4905,2381,743,144
CSF1R,ENSG00000182578,,Hypovolaemic shock,11,3175,4905,2381,100,144
CSF1R,ENSG00000182578,,White blood cell count decreased,11,3175,4905,2381,617,144
CSF1R,ENSG00000182578,,Fungal sepsis,11,3175,4905,2381,26,144
CSF1R,ENSG00000182578,,Investigation,11,3175,4905,2381,30,144
CSF1R,ENSG00000182578,,Cerebral ischaemia,11,3175,4905,2381,103,144
CSF1R,ENSG00000182578,,Bone marrow failure,11,3175,4905,2381,298,144
CSF1R,ENSG00000182578,,Mass,11,3175,4905,2381,163,144
CSF1R,ENSG00000182578,,Acute graft versus host disease in intestine,11,3175,4905,2381,31,144
CSF1R,ENSG00000182578,,Retinal haemorrhage,11,3175,4905,2381,93,144
CSF1R,ENSG00000182578,,Musculoskeletal pain,11,3175,4905,2381,713,144
CSF1R,ENSG00000182578,,Dermatitis atopic,11,3175,4905,2381,49,144
CSF1R,ENSG00000182578,,Joint stiffness,11,3175,4905,2381,297,144
CSF1R,ENSG00000182578,,Cystitis,11,3175,4905,2381,509,144
CSF1R,ENSG00000182578,,Ovarian failure,11,3175,4905,2381,25,144
CSF1R,ENSG00000182578,,Paralysis,11,3175,4905,2381,250,144
CSF1R,ENSG00000182578,,Spinal operation,11,3175,4905,2381,80,144
CSF1R,ENSG00000182578,,Skin exfoliation,11,3175,4905,2381,661,144
CSF1R,ENSG00000182578,,Ocular discomfort,11,3175,4905,2381,164,144
CSF1R,ENSG00000182578,,Cardiopulmonary failure,11,3175,4905,2381,54,144
CSF1R,ENSG00000182578,,Invasive ductal breast carcinoma,11,3175,4905,2381,41,144
CSF1R,ENSG00000182578,,Hyperglycaemia,11,3175,4905,2381,794,144
CSF1R,ENSG00000182578,,Disability,11,3175,4905,2381,206,144
CSF1R,ENSG00000182578,,Ventricular extrasystoles,11,3175,4905,2381,215,144
CSF1R,ENSG00000182578,,Brain oedema,11,3175,4905,2381,315,144
CSF1R,ENSG00000182578,,Rash maculo-papular,11,3175,4905,2381,683,144
CSF1R,ENSG00000182578,,Acute promyelocytic leukaemia,11,3175,4905,2381,27,144
CSF1R,ENSG00000182578,,Pneumonia pseudomonal,11,3175,4905,2381,40,144
CSF1R,ENSG00000182578,,Osteonecrosis,11,3175,4905,2381,209,144
CSF1R,ENSG00000182578,,Metastases to meninges,11,3175,4905,2381,48,144
CSF1R,ENSG00000182578,,Thirst,11,3175,4905,2381,251,144
CSF1R,ENSG00000182578,,Blood pressure increased,11,3175,4905,2381,1045,144
CSF1R,ENSG00000182578,,Hiatus hernia,11,3175,4905,2381,176,144
CSF1R,ENSG00000182578,,Renal disorder,11,3175,4905,2381,600,144
CSF1R,ENSG00000182578,,Atrial flutter,11,3175,4905,2381,150,144
CSF1R,ENSG00000182578,,Oesophageal candidiasis,11,3175,4905,2381,90,144
CSF1R,ENSG00000182578,,Enterocolitis,11,3175,4905,2381,157,144
CSF1R,ENSG00000182578,,Feeling cold,11,3175,4905,2381,477,144
CSF1R,ENSG00000182578,,Therapy non-responder,11,3175,4905,2381,683,144
CSF1R,ENSG00000182578,,Myocardial infarction,11,3175,4905,2381,889,144
CSF1R,ENSG00000182578,,Visual impairment,11,3175,4905,2381,1280,144
CSF1R,ENSG00000182578,,Ejection fraction decreased,11,3175,4905,2381,245,144
CSF1R,ENSG00000182578,,Back pain,11,3175,4905,2381,1355,144
CSF1R,ENSG00000182578,,Hypoglycaemia,11,3175,4905,2381,687,144
CSF1R,ENSG00000182578,,Tachycardia,11,3175,4905,2381,1488,144
CSF1R,ENSG00000182578,,Subcutaneous abscess,11,3175,4905,2381,58,144
CSF1R,ENSG00000182578,,Skin hypopigmentation,11,3175,4905,2381,62,144
CSF1R,ENSG00000182578,,Metabolic acidosis,11,3175,4905,2381,604,144
CSF1R,ENSG00000182578,,Sciatica,11,3175,4905,2381,199,144
CSF1R,ENSG00000182578,,Plasma cell myeloma,11,3175,4905,2381,92,144
CSF1R,ENSG00000182578,,Food poisoning,11,3175,4905,2381,29,144
CSF1R,ENSG00000182578,,Mesenteric artery thrombosis,11,3175,4905,2381,31,144
CSF1R,ENSG00000182578,,Klebsiella infection,11,3175,4905,2381,158,144
CSF1R,ENSG00000182578,,Carotid artery occlusion,11,3175,4905,2381,30,144
CSF1R,ENSG00000182578,,Asthma,11,3175,4905,2381,825,144
CSF1R,ENSG00000182578,,Cardiogenic shock,11,3175,4905,2381,440,144
CSF1R,ENSG00000182578,,Premature baby,11,3175,4905,2381,529,144
CSF1R,ENSG00000182578,,Staphylococcal bacteraemia,11,3175,4905,2381,93,144
CSF1R,ENSG00000182578,,Respiratory syncytial virus infection,11,3175,4905,2381,77,144
CSF1R,ENSG00000182578,,Hepatotoxicity,11,3175,4905,2381,482,144
CSF1R,ENSG00000182578,,Hepatic function abnormal,11,3175,4905,2381,580,144
CSF1R,ENSG00000182578,,Metastases to lung,11,3175,4905,2381,141,144
CSF1R,ENSG00000182578,,Deep vein thrombosis,11,3175,4905,2381,648,144
CSF1R,ENSG00000182578,,Aspartate aminotransferase increased,11,3175,4905,2381,855,144
CSF1R,ENSG00000182578,,Intentional dose omission,11,3175,4905,2381,151,144
CSF1R,ENSG00000182578,,Pelvic pain,11,3175,4905,2381,131,144
CSF1R,ENSG00000182578,,Fall,11,3175,4905,2381,1444,144
CSF1R,ENSG00000182578,,Escherichia sepsis,11,3175,4905,2381,64,144
CSF1R,ENSG00000182578,,Nephrectomy,11,3175,4905,2381,34,144
CSF1R,ENSG00000182578,,Partial seizures,11,3175,4905,2381,79,144
CSF1R,ENSG00000182578,,Red blood cell count decreased,11,3175,4905,2381,372,144
CSF1R,ENSG00000182578,,Hip surgery,11,3175,4905,2381,24,144
CSF1R,ENSG00000182578,,Gastrointestinal haemorrhage,11,3175,4905,2381,770,144
CSF1R,ENSG00000182578,,Eyelid ptosis,11,3175,4905,2381,104,144
CSF1R,ENSG00000182578,,Disseminated aspergillosis,11,3175,4905,2381,26,144
CSF1R,ENSG00000182578,,Prostatitis,11,3175,4905,2381,34,144
CSF1R,ENSG00000182578,,Pharyngitis,11,3175,4905,2381,609,144
CSF1R,ENSG00000182578,,Product solubility abnormal,11,3175,4905,2381,45,144
CSF1R,ENSG00000182578,,Blood immunoglobulin G decreased,11,3175,4905,2381,27,144
CSF1R,ENSG00000182578,,Breast cancer female,11,3175,4905,2381,41,144
CSF1R,ENSG00000182578,,Drug intolerance,11,3175,4905,2381,1039,144
CSF1R,ENSG00000182578,,Lymphoedema,11,3175,4905,2381,145,144
CSF1R,ENSG00000182578,,Vein disorder,11,3175,4905,2381,33,144
CSF1R,ENSG00000182578,,Ascites,11,3175,4905,2381,547,144
CSF1R,ENSG00000182578,,Therapeutic product effect incomplete,11,3175,4905,2381,759,144
CSF1R,ENSG00000182578,,Leukaemia recurrent,11,3175,4905,2381,49,144
CSF1R,ENSG00000182578,,Muscular weakness,11,3175,4905,2381,1174,144
CSF1R,ENSG00000182578,,Vitamin D decreased,11,3175,4905,2381,102,144
CSF1R,ENSG00000182578,,Amylase increased,11,3175,4905,2381,130,144
CSF1R,ENSG00000182578,,Cytokine release syndrome,11,3175,4905,2381,92,144
CSF1R,ENSG00000182578,,Poor peripheral circulation,11,3175,4905,2381,33,144
CSF1R,ENSG00000182578,,Mucosal dryness,11,3175,4905,2381,37,144
CSF1R,ENSG00000182578,,Breast cancer,11,3175,4905,2381,321,144
CSF1R,ENSG00000182578,,Torsade de pointes,11,3175,4905,2381,202,144
CSF1R,ENSG00000182578,,Nervous system disorder,11,3175,4905,2381,450,144
CSF1R,ENSG00000182578,,Hyperaesthesia,11,3175,4905,2381,181,144
CSF1R,ENSG00000182578,,Scab,11,3175,4905,2381,83,144
CSF1R,ENSG00000182578,,Pharyngeal swelling,11,3175,4905,2381,113,144
CSF1R,ENSG00000182578,,Blood glucose decreased,11,3175,4905,2381,253,144
CSF1R,ENSG00000182578,,Hypervolaemia,11,3175,4905,2381,63,144
CSF1R,ENSG00000182578,,Venous thrombosis limb,11,3175,4905,2381,26,144
CSF1R,ENSG00000182578,,Nephrotic syndrome,11,3175,4905,2381,148,144
CSF1R,ENSG00000182578,,Hypertrichosis,11,3175,4905,2381,32,144
CSF1R,ENSG00000182578,,Sinus congestion,11,3175,4905,2381,126,144
CSF1R,ENSG00000182578,,Vulvovaginal candidiasis,11,3175,4905,2381,138,144
CSF1R,ENSG00000182578,,Tendonitis,11,3175,4905,2381,151,144
CSF1R,ENSG00000182578,,Haemoptysis,11,3175,4905,2381,422,144
CSF1R,ENSG00000182578,,Oesophageal varices haemorrhage,11,3175,4905,2381,31,144
CSF1R,ENSG00000182578,,Aplasia pure red cell,11,3175,4905,2381,59,144
CSF1R,ENSG00000182578,,Skin necrosis,11,3175,4905,2381,133,144
CSF1R,ENSG00000182578,,Dyspnoea,11,3175,4905,2381,2085,144
CSF1R,ENSG00000182578,,Pulmonary toxicity,11,3175,4905,2381,118,144
CSF1R,ENSG00000182578,,Portal vein thrombosis,11,3175,4905,2381,50,144
CSF1R,ENSG00000182578,,Language disorder,11,3175,4905,2381,50,144
CSF1R,ENSG00000182578,,Corneal erosion,11,3175,4905,2381,34,144
CSF1R,ENSG00000182578,,Diffuse large B-cell lymphoma,11,3175,4905,2381,82,144
CSF1R,ENSG00000182578,,Hip arthroplasty,11,3175,4905,2381,148,144
CSF1R,ENSG00000182578,,Adverse event,11,3175,4905,2381,776,144
CSF1R,ENSG00000182578,,Bone disorder,11,3175,4905,2381,138,144
CSF1R,ENSG00000182578,,Cognitive disorder,11,3175,4905,2381,681,144
CSF1R,ENSG00000182578,,Liver abscess,11,3175,4905,2381,50,144
CSF1R,ENSG00000182578,,Mental impairment,11,3175,4905,2381,315,144
CSF1R,ENSG00000182578,,Staphylococcal infection,11,3175,4905,2381,450,144
CSF1R,ENSG00000182578,,Amblyopia,11,3175,4905,2381,59,144
CSF1R,ENSG00000182578,,Ammonia increased,11,3175,4905,2381,48,144
CSF1R,ENSG00000182578,,Sinus disorder,11,3175,4905,2381,198,144
CSF1R,ENSG00000182578,,Extrasystoles,11,3175,4905,2381,201,144
CSF1R,ENSG00000182578,,Haemolytic uraemic syndrome,11,3175,4905,2381,61,144
CSF1R,ENSG00000182578,,Gastrointestinal disorder,11,3175,4905,2381,910,144
CSF1R,ENSG00000182578,,Blood creatine phosphokinase increased,11,3175,4905,2381,433,144
CSF1R,ENSG00000182578,,Needle issue,11,3175,4905,2381,116,144
CSF1R,ENSG00000182578,,Large intestine perforation,11,3175,4905,2381,103,144
CSF1R,ENSG00000182578,,Systemic candida,11,3175,4905,2381,88,144
CSF1R,ENSG00000182578,,C-reactive protein abnormal,11,3175,4905,2381,120,144
CSF1R,ENSG00000182578,,SARS-CoV-2 test positive,11,3175,4905,2381,128,144
CSF1R,ENSG00000182578,,Balance disorder,11,3175,4905,2381,829,144
CSF1R,ENSG00000182578,,Angina unstable,11,3175,4905,2381,79,144
CSF1R,ENSG00000182578,,Electrocardiogram QT prolonged,11,3175,4905,2381,620,144
CSF1R,ENSG00000182578,,Performance status decreased,11,3175,4905,2381,75,144
CSF1R,ENSG00000182578,,Synovial cyst,11,3175,4905,2381,52,144
CSF1R,ENSG00000182578,,Road traffic accident,11,3175,4905,2381,496,144
CSF1R,ENSG00000182578,,Hepatitis E,11,3175,4905,2381,25,144
CSF1R,ENSG00000182578,,Nasal dryness,11,3175,4905,2381,187,144
CSF1R,ENSG00000182578,,Lower respiratory tract infection,11,3175,4905,2381,512,144
CSF1R,ENSG00000182578,,Splenomegaly,11,3175,4905,2381,227,144
CSF1R,ENSG00000182578,,Parkinson's disease,11,3175,4905,2381,137,144
CSF1R,ENSG00000182578,,Hypomagnesaemia,11,3175,4905,2381,359,144
CSF1R,ENSG00000182578,,Exercise tolerance decreased,11,3175,4905,2381,112,144
CSF1R,ENSG00000182578,,Diabetic ketoacidosis,11,3175,4905,2381,156,144
CSF1R,ENSG00000182578,,Disease progression,11,3175,4905,2381,727,144
CSF1R,ENSG00000182578,,Left ventricular hypertrophy,11,3175,4905,2381,127,144
CSF1R,ENSG00000182578,,Skin induration,11,3175,4905,2381,35,144
CSF1R,ENSG00000182578,,Low density lipoprotein increased,11,3175,4905,2381,68,144
CSF1R,ENSG00000182578,,Product administration error,11,3175,4905,2381,318,144
CSF1R,ENSG00000182578,,No adverse event,11,3175,4905,2381,650,144
CSF1R,ENSG00000182578,,Gastroenteritis,11,3175,4905,2381,417,144
CSF1R,ENSG00000182578,,Product distribution issue,11,3175,4905,2381,40,144
CSF1R,ENSG00000182578,,Periorbital swelling,11,3175,4905,2381,38,144
CSF1R,ENSG00000182578,,Acne,11,3175,4905,2381,438,144
CSF1R,ENSG00000182578,,Epistaxis,11,3175,4905,2381,870,144
CSF1R,ENSG00000182578,,Wound secretion,11,3175,4905,2381,38,144
CSF1R,ENSG00000182578,,Blood culture positive,11,3175,4905,2381,40,144
CSF1R,ENSG00000182578,,Artery dissection,11,3175,4905,2381,26,144
CSF1R,ENSG00000182578,,Thrombotic thrombocytopenic purpura,11,3175,4905,2381,104,144
